stitch_id1	stitch_id2	drug1	drug2	event_umls_id	event_name	proportional_reporting_ratio	pvalue	confidence	drug1_prr	drug2_prr	observed	expected
CID000000143	CID000000853	leucovorin	thyroxine	C0023211	bundle branch block left	3.49012760242273	1.05350469372415e-10	2	\N	\N	0.0084	0.0024067887931
CID000000143	CID000000853	leucovorin	thyroxine	C0032300	lobar pneumonia	1.93700189752292	3.41051573531803e-06	2	\N	\N	0.0088	0.0045431034483
CID000000143	CID000000853	leucovorin	thyroxine	C0151480	antinuclear antibody positive	17.9680300186323	2.88573628341897e-47	3	1.49064787206783	\N	0.0258	0.0014358836207
CID000000143	CID000000853	leucovorin	thyroxine	C0699790	carcinoma of the colon	13.9314362535811	2.48352605886355e-57	3	1.99985452957937	\N	0.0335	0.0024046336207
CID000000143	CID000000942	leucovorin	nicotine	C0022660	acute kidney failure	12.542624653935	7.4073416255494e-246	5	\N	\N	0.2018	0.01608913649
CID000000143	CID000001117	leucovorin	sulfate	C0006840	Candida Infection	3.22142298671617	1.04189162081966e-14	2	\N	\N	0.0126	0.0039113149847
CID000000143	CID000001117	leucovorin	sulfate	C0013604	edema	1.33635132085425	1.57202326839526e-06	2	\N	1.22024827970568	0.0362	0.027088685015
CID000000143	CID000001117	leucovorin	sulfate	C0020649	arterial pressure NOS decreased	2.14564782391598	4.83878970938643e-92	4	\N	1.11435078332126	0.1574	0.073357798165
CID000000143	CID000001117	leucovorin	sulfate	C0036983	septic shock	6.67851739786684	4.95840617639365e-112	4	1.25948979921607	1.68803171828095	0.081	0.012128440367
CID000000143	CID000001117	leucovorin	sulfate	C0151904	Aspartate Aminotransferase Increase	1.66046511631769	4.33299882356692e-10	2	\N	\N	0.0238	0.014333333333
CID000000143	CID000001302	leucovorin	naproxen	C0004238	AFIB	1.73508196722023	3.51893971476718e-15	2	\N	\N	0.0336	0.019365079365
CID000000143	CID000001302	leucovorin	naproxen	C0022660	acute kidney failure	2.53764640270538	5.78383361392949e-52	3	\N	\N	0.065	0.025614285714
CID000000143	CID000001302	leucovorin	naproxen	C0151699	haemorrhage intracranial	25.9641089116944	1.19823827238723e-60	3	1.63028084700981	\N	0.0333	0.0012825396825
CID000000143	CID000001690	leucovorin	doxorubicin	C0005779	Clotting	1.79478672984258	2.63092023286714e-05	2	\N	1.1580363666732	0.0084	0.0046802218115
CID000000143	CID000001690	leucovorin	doxorubicin	C0014038	encephalitis	6.81380880114572	7.68906281175663e-15	2	\N	1.24319524186344	0.0083	0.0012181146026
CID000000143	CID000001690	leucovorin	doxorubicin	C0020538	High blood pressure	2.84509386240986	5.21307294471214e-36	3	\N	\N	0.0395	0.013883548983
CID000000143	CID000001690	leucovorin	doxorubicin	C0030552	muscle paresis	5.89864516130935	2.46276168882782e-26	3	\N	1.12145257788731	0.0169	0.002865064695
CID000000143	CID000001690	leucovorin	doxorubicin	C0149745	mouth ulcer	2.02781119851592	2.93030051862136e-06	2	\N	1.43478787501255	0.0081	0.0039944547135
CID000000143	CID000001690	leucovorin	doxorubicin	C0740394	hyperuricaemia	4.60425531904412	1.24521653602111e-12	2	\N	\N	0.008	0.0017375231054
CID000000143	CID000001775	leucovorin	phenytoin	C0015230	eruption	3.16817483966355	3.88708119899156e-90	4	\N	\N	0.0938	0.029606951872
CID000000143	CID000001775	leucovorin	phenytoin	C0040822	tremor	14.7734908134243	4.87845359360105e-319	5	\N	1.05379499406289	0.2709	0.018336898396
CID000000143	CID000001971	leucovorin	abacavir	C0011991	diarrhea	2.13392708275624	1.86687860392156e-120	4	1.35074506826311	2.02218403418846	0.2005	0.093958224543
CID000000143	CID000001972	leucovorin	amphotericin B	C0014038	encephalitis	63.8532416511854	1.33237109092295e-173	5	\N	1.52236864054546	0.1087	0.0017023411371
CID000000143	CID000001972	leucovorin	amphotericin B	C0041834	erythema	6.50654845873387	3.94497596872589e-138	4	\N	\N	0.108	0.016598662207
CID000000143	CID000001978	leucovorin	acebutolol	C0024312	Lymphocytes decreased	164.884291187108	4.08024676346086e-128	4	\N	2.93890675242792	0.0794	0.0004815498155
CID000000143	CID000001983	leucovorin	acetaminophen	C0003578	Apnea	1.58859293573681	0.00177646820422498	2	\N	1.17298116477417	0.0059	0.0037139784946
CID000000143	CID000001983	leucovorin	acetaminophen	C0011168	deglutition disorder	1.75550187864788	1.54733695042216e-10	2	\N	1.041103329246	0.0211	0.012019354839
CID000000143	CID000001983	leucovorin	acetaminophen	C0018790	asystole	3.90017720017483	2.86591420929665e-63	3	\N	1.18870693266348	0.0639	0.016383870968
CID000000143	CID000001983	leucovorin	acetaminophen	C0023798	lipoma	1.629819358322	0.000964431226025905	2	\N	\N	0.0065	0.003988172043
CID000000143	CID000001983	leucovorin	acetaminophen	C0035455	Rhinitis	5.77400662244008	4.82652570725508e-13	2	\N	\N	0.0075	0.0012989247312
CID000000143	CID000001983	leucovorin	acetaminophen	C0042963	emesis	1.72353944813993	9.99927799973196e-51	3	1.43396777597139	1.12311333028356	0.126	0.073105376344
CID000000143	CID000001983	leucovorin	acetaminophen	C0428977	bradycardia	1.7166792881403	3.55936047896336e-09	2	\N	\N	0.0195	0.011359139785
CID000000143	CID000002019	leucovorin	actinomycin D	C0013604	edema	4.96174730242811	1.12854265370288e-116	4	\N	\N	0.1011	0.020375886525
CID000000143	CID000002022	leucovorin	acyclovir	C0005747	Blepharospasm	7.78393408873523	8.9407490731545e-22	3	\N	3.09790052983949	0.0117	0.0015030959752
CID000000143	CID000002022	leucovorin	acyclovir	C0014553	petit mal	19.2348314606021	3.16105083238647e-58	3	\N	1.41991915624794	0.0318	0.001653250774
CID000000143	CID000002022	leucovorin	acyclovir	C0020621	hypokalaemia	1.86537887091327	5.36357010727653e-16	2	1.22464672249051	1.56234100344149	0.029	0.015546439628
CID000000143	CID000002022	leucovorin	acyclovir	C0034065	Embolism pulmonary	3.12153555097453	2.41330404446466e-56	3	1.56548041914289	1.10365940871111	0.0613	0.019637770898
CID000000143	CID000002022	leucovorin	acyclovir	C0042963	emesis	1.6117712914822	2.13103079775607e-32	3	1.43396777597139	1.1826095082174	0.0936	0.058072755418
CID000000143	CID000002022	leucovorin	acyclovir	C0398353	Hypoventilation	3.87301357975928	2.16908144525571e-46	3	\N	1.8217868461557	0.0415	0.010715170279
CID000000143	CID000002083	leucovorin	salbutamol	C0004610	Bacteraemia	33.120641448112	7.93657445903448e-81	4	1.30762540526757	1.41783804227184	0.0447	0.0013496115427
CID000000143	CID000002083	leucovorin	salbutamol	C0017152	gastric inflammation	10.3534573799562	2.7007685918407e-75	4	\N	\N	0.0457	0.0044139844617
CID000000143	CID000002083	leucovorin	salbutamol	C0024299	lymphoma	18.7780114730401	6.6333804405868e-40	3	\N	\N	0.0218	0.0011609322974
CID000000143	CID000002083	leucovorin	salbutamol	C0034212	pyoderma	13.7684782608995	1.02012997887713e-78	4	\N	1.25749270359841	0.0478	0.0034716981132
CID000000143	CID000002083	leucovorin	salbutamol	C0149931	migraine	4.21631534570756	1.00222636919274e-27	3	\N	1.07526407801424	0.0222	0.0052652608213
CID000000143	CID000002083	leucovorin	salbutamol	C0702166	Acne	7.37332110090634	1.30168865014651e-39	3	1.32830682644889	\N	0.0223	0.0030244173141
CID000000143	CID000002088	leucovorin	alendronate	C0009376	colonic polyp	6.25569035256008	8.98519136230669e-19	2	\N	1.86862231333372	0.0116	0.00185431173
CID000000143	CID000002088	leucovorin	alendronate	C0020621	hypokalaemia	17.2959228972539	1.81167640190545e-217	5	1.22464672249051	1.19816076931126	0.1586	0.0091697911087
CID000000143	CID000002088	leucovorin	alendronate	C0036689	Pharyngitis Streptococcal	23.9904663210185	3.77441826556309e-26	3	\N	2.16135257717025	0.0124	0.00051687198715
CID000000143	CID000002118	leucovorin	alprazolam	C0000737	abdominal pain	1.75141152048919	1.59420556854124e-26	3	1.14957176160376	1.11361528553848	0.0573	0.032716468591
CID000000143	CID000002118	leucovorin	alprazolam	C0014724	belching	23.9621621620974	1.86313942251654e-53	3	\N	1.18016414137421	0.0286	0.0011935483871
CID000000143	CID000002118	leucovorin	alprazolam	C0036572	convulsion	6.79659766215133	1.50986583093719e-214	5	\N	\N	0.1767	0.025998302207
CID000000143	CID000002118	leucovorin	alprazolam	C0595939	still birth	2.15577839057975	9.53466333703775e-20	2	1.22556392881014	1.09529000041052	0.0292	0.013544991511
CID000000143	CID000002142	leucovorin	amikacin	C0015672	Fatigue	10.182097649266	1.42989913933508e-280	5	\N	\N	0.2466	0.024218978102
CID000000143	CID000002142	leucovorin	amikacin	C0042384	angiitis	122.431690142613	0	5	\N	1.35863539445166	0.2538	0.0020729927007
CID000000143	CID000002153	leucovorin	theophylline	C0030196	Extremity pain	13.7602380192572	3.36471728170084e-281	5	\N	\N	0.2416	0.017557835821
CID000000143	CID000002156	leucovorin	amiodarone	C0018946	hematoma subdural	34.6202666669067	1.76499800837642e-160	4	\N	1.66492316572143	0.0934	0.0026978417266
CID000000143	CID000002156	leucovorin	amiodarone	C0442874	neuropathy	2.98478351540388	1.19514069167731e-41	3	\N	\N	0.0429	0.014372901679
CID000000143	CID000002160	leucovorin	amitriptyline	C0017168	acid reflux	4.10483559000041	5.28216889678531e-77	4	\N	2.5421269331782	0.0675	0.016444020356
CID000000143	CID000002160	leucovorin	amitriptyline	C0040034	thrombocytopenia	3.16407315224837	1.16050159887446e-72	4	\N	1.31992389987555	0.0744	0.023513994911
CID000000143	CID000002162	leucovorin	amlodipine	C0003123	Anorexia	1.5432010902509	1.29522804616678e-12	2	1.14603373430693	1.16093350215203	0.0414	0.026827352742
CID000000143	CID000002162	leucovorin	amlodipine	C0011991	diarrhea	3.81123769521834	1.93918453610301e-187	5	1.35074506826311	\N	0.1966	0.051584292485
CID000000143	CID000002162	leucovorin	amlodipine	C0019291	hernia hiatal	2.17667041338703	2.36586632867031e-09	2	\N	\N	0.0118	0.0054211238998
CID000000143	CID000002162	leucovorin	amlodipine	C0031117	neuropathy peripheral	2.0775384615244	3.38906736843637e-07	2	1.32979626490817	1.25725462335671	0.0096	0.0046208530806
CID000000143	CID000002162	leucovorin	amlodipine	C0043094	weight gain	1.53664699139468	3.99719420578329e-08	2	\N	\N	0.0245	0.01594380501
CID000000143	CID000002162	leucovorin	amlodipine	C0344232	blurred vision	5.34478599209936	2.17884271971318e-77	4	\N	1.0989183281216	0.0651	0.012180094787
CID000000143	CID000002171	leucovorin	amoxicillin	C0017181	gastrointestinal bleed	10.9985023822537	2.77618396804827e-185	5	\N	\N	0.1377	0.012519886364
CID000000143	CID000002173	leucovorin	ampicillin	C0003123	Anorexia	14.3784911444019	0	5	1.14603373430693	1.57769314470106	0.3927	0.027311627907
CID000000143	CID000002173	leucovorin	ampicillin	C0019080	Bleeding	24.543208343863	0	5	\N	1.69711275846695	0.4597	0.018730232558
CID000000143	CID000002173	leucovorin	ampicillin	C0442874	neuropathy	12.5647236941949	1.00303869169782e-197	5	\N	\N	0.1544	0.012288372093
CID000000143	CID000002187	leucovorin	anastrozole	C0027813	Neuritis	347.165680475153	0	5	2.0907231055973	2.06164101723975	0.3321	0.00095660377358
CID000000143	CID000002187	leucovorin	anastrozole	C0520474	aseptic necrosis bone	2.35942397508247	0	5	\N	2.14085074453942	0.5042	0.21369622642
CID000000143	CID000002244	leucovorin	aspirin	C0004238	AFIB	3.1097330537538	1.9649138351222e-60	3	\N	1.43573543392311	0.0637	0.020484073359
CID000000143	CID000002244	leucovorin	aspirin	C0014860	esophageal perforation	63.1466666662625	2.67285998560542e-08	2	1.60427606898748	3.31059619878965	0.0032	5.0675675676e-05
CID000000143	CID000002244	leucovorin	aspirin	C0021845	intestinal perforation	4.50162945087341	6.68395052986809e-12	2	1.68447444969505	1.24967679633751	0.0072	0.0015994208494
CID000000143	CID000002244	leucovorin	aspirin	C0031117	neuropathy peripheral	1.81945213323244	6.839510228498e-06	2	1.32979626490817	1.65792350962928	0.0092	0.0050564671815
CID000000143	CID000002244	leucovorin	aspirin	C0041657	loss of consciousness	1.20021776527333	0.00285346870529985	2	\N	1.1537169141169	0.0266	0.022162644788
CID000000143	CID000002244	leucovorin	aspirin	C0162323	polyarthritis	8.01269211696922	5.39613132410016e-14	2	1.88609353292314	\N	0.0078	0.00097345559846
CID000000143	CID000002244	leucovorin	aspirin	C0878544	Cardiomyopathy	1.71448040886561	0.000296791183350869	2	1.16640423603468	1.10240625759185	0.0068	0.0039662162162
CID000000143	CID000002249	leucovorin	atenolol	C0006849	candidiasis of mouth	3.94595150024103	1.21289647579234e-09	2	\N	\N	0.0065	0.0016472579553
CID000000143	CID000002249	leucovorin	atenolol	C0015695	fatty liver	1.40158156347972	0.0152410401869247	2	\N	\N	0.0063	0.0044949221395
CID000000143	CID000002249	leucovorin	atenolol	C0021400	flu	7.27515240175812	1.86265020281657e-34	3	\N	\N	0.0202	0.0027765741368
CID000000143	CID000002249	leucovorin	atenolol	C0030446	adynamic ileus	6.00869914777073	4.50831558828727e-36	3	1.14099762073803	\N	0.0253	0.0042105619499
CID000000143	CID000002249	leucovorin	atenolol	C0042963	emesis	3.25281973540247	1.12487844600203e-147	4	1.43396777597139	1.02159343321646	0.1598	0.049126607989
CID000000143	CID000002249	leucovorin	atenolol	C0262431	Spinal Compression Fracture	7.22477317552958	1.10586592666742e-22	3	\N	\N	0.0124	0.0017163168585
CID000000143	CID000002250	leucovorin	atorvastatin	C0000833	abscess	16.0172888010833	8.4041926402777e-41	3	\N	\N	0.0215	0.0013422995781
CID000000143	CID000002250	leucovorin	atorvastatin	C0014356	enterocolitis	8.92519083970147	1.51788511756319e-14	2	1.49693752551923	\N	0.0074	0.00082911392405
CID000000143	CID000002250	leucovorin	atorvastatin	C0023055	laryngeal neoplasia	1184.99999997203	1.12581453772462e-29	3	15.3297491039159	\N	0.0125	1.0548523207e-05
CID000000143	CID000002250	leucovorin	atorvastatin	C0034069	lung fibrosis	28.2743300974871	2.86650472136404e-128	4	1.70905986633367	\N	0.0768	0.0027162447257
CID000000143	CID000002250	leucovorin	atorvastatin	C0080274	bladder retention	3.11991772369813	1.95747952809189e-16	2	\N	1.07547423762197	0.0144	0.0046155063291
CID000000143	CID000002250	leucovorin	atorvastatin	C0518988	dental abscess	13.9601044392838	4.78718260342033e-28	3	1.60857592443372	1.11916110032525	0.0141	0.001010021097
CID000000143	CID000002269	leucovorin	azithromycin	C0010200	Cough	6.05416109832815	2.38577523915701e-136	4	\N	1.42284369005147	0.1058	0.017475583864
CID000000143	CID000002269	leucovorin	azithromycin	C0020557	elevated triglycerides	6.74953271023464	3.38767494672225e-54	3	1.91078552081338	2.97016616568151	0.0368	0.0054522292994
CID000000143	CID000002269	leucovorin	azithromycin	C0042487	phlebothrombosis	5.01839285713121	4.11225663506722e-49	3	1.41699633261861	1.56803736759711	0.0358	0.0071337579618
CID000000143	CID000002284	leucovorin	baclofen	C0002871	anaemia	2.76130066700943	5.52729779690363e-108	4	\N	\N	0.1407	0.050954248366
CID000000143	CID000002311	leucovorin	benazepril	C0013473	eating disorder	43.036401514475	2.80501748396682e-192	5	\N	\N	0.1261	0.0029300776915
CID000000143	CID000002311	leucovorin	benazepril	C0740401	duodenal ulcer perforation	413.518656715184	8.55850308825308e-316	5	3.17898022888784	2.3253722084463	0.246	0.0005948945616
CID000000143	CID000002471	leucovorin	bumetanide	C0018790	asystole	21.2939820745364	0	5	\N	1.52812477069791	0.3394	0.01593877551
CID000000143	CID000002477	leucovorin	buspirone	C0017574	gingivitis	139.266555742356	0	5	1.30248153721372	\N	0.3328	0.0023896620278
CID000000143	CID000002477	leucovorin	buspirone	C0239739	gingival pain	523.786435333527	0	5	1.36724789308143	1.93281938333258	0.3301	0.00063021868787
CID000000143	CID000002478	leucovorin	busulfan	C0018681	Head ache	26.1681961469087	0	5	\N	\N	0.3037	0.011605691057
CID000000143	CID000002520	leucovorin	verapamil	C0004093	asthenia	2.59616786774618	7.35848205783451e-106	4	\N	\N	0.1364	0.052538975501
CID000000143	CID000002520	leucovorin	verapamil	C0035078	kidney failure	1.59296836117321	4.61787280044153e-16	2	\N	1.21344782003322	0.0499	0.031325167038
CID000000143	CID000002520	leucovorin	verapamil	C0442874	neuropathy	6.46375321334611	3.29863038865515e-125	4	\N	1.14002744007974	0.0952	0.014728285078
CID000000143	CID000002524	leucovorin	calcitriol	C0262431	Spinal Compression Fracture	1259.61538461538	6.05225972321604e-273	5	\N	2.41661900759068	0.1965	0.000156
CID000000143	CID000002541	leucovorin	candesartan	C0020538	High blood pressure	2.17398496240275	1.26956523656442e-61	3	\N	1.28862595688523	0.0915	0.042088607595
CID000000143	CID000002541	leucovorin	candesartan	C0702166	Acne	43.1481006868128	4.95311236701973e-150	4	1.32830682644889	1.33547351525428	0.0918	0.0021275559883
CID000000143	CID000002550	leucovorin	captopril	C0015672	Fatigue	4.80512445380451	2.90853388515925e-205	5	\N	\N	0.1968	0.040956275304
CID000000143	CID000002550	leucovorin	captopril	C0035455	Rhinitis	146.567528736439	7.50129490157464e-186	5	\N	3.88346382959861	0.1239	0.00084534412955
CID000000143	CID000002550	leucovorin	captopril	C0344232	blurred vision	22.287037037037	3.82954070034884e-295	5	\N	\N	0.2407	0.0108
CID000000143	CID000002554	leucovorin	carbamazepine	C0085631	agitated	5.78058885299667	1.67491841614393e-215	5	\N	\N	0.1981	0.034269865067
CID000000143	CID000002578	leucovorin	BCNU	C0023530	leucopenia	1.91401246193458	4.19493497015076e-22	3	1.07216605606143	\N	0.0422	0.022047923323
CID000000143	CID000002585	leucovorin	carvedilol	C0010054	arteriosclerotic heart disease	4.02023825224713	1.30842959924488e-80	4	\N	1.16008550818513	0.0734	0.018257624398
CID000000143	CID000002585	leucovorin	carvedilol	C0029442	osteomalacia	120.511226252124	4.46707912352588e-182	5	\N	1.71496145245408	0.112	0.00092937399679
CID000000143	CID000002585	leucovorin	carvedilol	C0518988	dental abscess	97.4194384463832	1.79197349079465e-169	4	1.60857592443372	\N	0.1086	0.0011147672552
CID000000143	CID000002617	leucovorin	cefazolin	C0243026	sepsis	8.89512650106613	1.71866070814853e-316	5	1.10275460288006	1.31194888177992	0.2879	0.032366037736
CID000000143	CID000002622	leucovorin	cefepime	C0011175	dehydration	2.28274852120457	5.78528653937687e-91	4	1.13311524451347	\N	0.1385	0.060672473868
CID000000143	CID000002622	leucovorin	cefepime	C0020649	arterial pressure NOS decreased	2.32048042349865	1.32173922554172e-106	4	\N	\N	0.1619	0.069770034843
CID000000143	CID000002622	leucovorin	cefepime	C0039239	sinus tachycardia	8.88373317722597	2.72761862788632e-84	4	\N	\N	0.0529	0.0059547038328
CID000000143	CID000002622	leucovorin	cefepime	C0442874	neuropathy	12.4662162166735	1.62367402303811e-213	5	\N	1.70017833254366	0.1575	0.012634146341
CID000000143	CID000002650	leucovorin	ceftazidime	C0039231	heart rate increased	6.03015853036673	6.31901195857337e-194	5	\N	1.14393607271702	0.1647	0.027312714777
CID000000143	CID000002656	leucovorin	ceftriaxone	C0011991	diarrhea	1.91443281276136	3.96399378486271e-89	4	1.35074506826311	\N	0.1734	0.090575129534
